Entry	Gene ontology (cellular component)
Q42512	chloroplast [GO:0009507]; chloroplast envelope [GO:0009941]; chloroplast stroma [GO:0009570]; cytosol [GO:0005829]
Q8L924	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q6NQH9	
Q945M8	integral component of membrane [GO:0016021]; membrane [GO:0016020]; plasma membrane [GO:0005886]
Q9LNU1	apoplast [GO:0048046]; cell wall [GO:0005618]
Q9T0J1	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9FKT8	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]
Q9M2U0	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
P60620	integral component of membrane [GO:0016021]; mitochondrial respiratory chain complex IV [GO:0005751]
Q9LPC7	cytoplasm [GO:0005737]
Q9LSP9	extracellular region [GO:0005576]
Q8LCA1	chloroplast [GO:0009507]; chloroplast envelope [GO:0009941]; chloroplast nucleoid [GO:0042644]; chloroplast photosystem I [GO:0030093]; chloroplast thylakoid [GO:0009534]; chloroplast thylakoid membrane [GO:0009535]; cytosol [GO:0005829]; granal stacked thylakoid [GO:0009515]; integral component of membrane [GO:0016021]; plastid chromosome [GO:0009508]; thylakoid [GO:0009579]
Q9LY75	cytoplasm [GO:0005737]; nuclear speck [GO:0016607]
Q9SMN0	cytoplasm [GO:0005737]; cytosol [GO:0005829]
Q6NQ88	Cul4-RING E3 ubiquitin ligase complex [GO:0080008]; nucleus [GO:0005634]
Q94AW8	cell wall [GO:0005618]; cytosol [GO:0005829]; nucleolus [GO:0005730]; plasma membrane [GO:0005886]; plasmodesma [GO:0009506]
Q9LQQ0	apoplast [GO:0048046]
Q39009	condensed nuclear chromosome [GO:0000794]; nucleus [GO:0005634]
Q9SR96	endoplasmic reticulum lumen [GO:0005788]; plasmodesma [GO:0009506]
Q9ZSY2	cytoskeleton [GO:0005856]; endoplasmic reticulum membrane [GO:0005789]; Golgi membrane [GO:0000139]
O82155	nucleus [GO:0005634]
O48534	cytosol [GO:0005829]; nucleus [GO:0005634]; plasmodesma [GO:0009506]; spliceosomal complex [GO:0005681]
Q9ZSA8	
Q9FPF0	cytosol [GO:0005829]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; plasmodesma [GO:0009506]; vacuolar membrane [GO:0005774]; vacuole [GO:0005773]
Q9FK96	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; plant-type vacuole membrane [GO:0009705]
Q3E715	extracellular region [GO:0005576]
Q2V2Z3	extracellular region [GO:0005576]
P82729	extracellular region [GO:0005576]
Q9M9M3	extracellular region [GO:0005576]; secretory vesicle [GO:0099503]
Q2V3S7	extracellular region [GO:0005576]
P82643	extracellular region [GO:0005576]
P82775	extracellular region [GO:0005576]
Q2V304	extracellular region [GO:0005576]
Q9LTH7	
Q7PC82	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
O22194	anchored component of membrane [GO:0031225]; plasma membrane [GO:0005886]
Q96533	cytosol [GO:0005829]
Q6DBH0	endosome [GO:0005768]; integral component of membrane [GO:0016021]; plant-type vacuole membrane [GO:0009705]
Q8L829	cytoplasm [GO:0005737]; ubiquitin ligase complex [GO:0000151]
Q93Z70	chloroplast [GO:0009507]; chloroplast stroma [GO:0009570]; nucleolus [GO:0005730]
Q3E8W4	apical plasma membrane [GO:0016324]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; plasmodesma [GO:0009506]; pollen tube tip [GO:0090404]
O23349	cell wall [GO:0005618]; extracellular region [GO:0005576]
F4I562	clathrin adaptor complex [GO:0030131]; cytoplasmic vesicle [GO:0031410]; cytoplasmic vesicle membrane [GO:0030659]; Golgi apparatus [GO:0005794]; intracellular membrane-bounded organelle [GO:0043231]
Q9M0R4	integral component of membrane [GO:0016021]
P46668	nucleus [GO:0005634]
Q9SRQ8	integral component of membrane [GO:0016021]
O65674	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q8GYD7	cytosol [GO:0005829]; extrinsic component of membrane [GO:0019898]; phagophore assembly site membrane [GO:0034045]; vacuolar membrane [GO:0005774]
Q9ZU11	nucleus [GO:0005634]
Q94C95	autophagosome [GO:0005776]; cytoplasmic vesicle [GO:0031410]
Q9SK92	integral component of membrane [GO:0016021]
Q8S9J6	anchored component of membrane [GO:0031225]; plasma membrane [GO:0005886]
Q9LVW3	intracellular membrane-bounded organelle [GO:0043231]
Q9LV81	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]; plastid [GO:0009536]
Q8LFS6	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]
Q9SFZ3	nucleus [GO:0005634]
O65790	endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]; membrane [GO:0016020]
Q9LHA1	integral component of membrane [GO:0016021]; membrane [GO:0016020]
Q9SHJ0	CCR4-NOT core complex [GO:0030015]; nucleus [GO:0005634]; P-body [GO:0000932]
Q9FX86	cytoplasm [GO:0005737]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
Q5GM68	apoplast [GO:0048046]; chloroplast [GO:0009507]; cytosol [GO:0005829]; plasma membrane [GO:0005886]; plasmodesma [GO:0009506]
Q9T093	integral component of membrane [GO:0016021]
Q9FJK7	host cell nucleus [GO:0042025]; mediator complex [GO:0016592]; nucleus [GO:0005634]
Q9ZV29	integral component of membrane [GO:0016021]
Q9SD34	
Q9FG30	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q8LE58	ESCRT III complex [GO:0000815]; multivesicular body [GO:0005771]; nucleus [GO:0005634]
Q9LJ87	Cdc73/Paf1 complex [GO:0016593]; nucleus [GO:0005634]
Q9STL4	endoplasmic reticulum [GO:0005783]; extracellular space [GO:0005615]; lysosome [GO:0005764]
Q9ZSA3	cytoplasm [GO:0005737]; membrane [GO:0016020]; nucleus [GO:0005634]
Q9ZUV9	endomembrane system [GO:0012505]; integral component of membrane [GO:0016021]
Q9ZR02	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q9LUR0	condensed chromosome [GO:0000793]; condensin complex [GO:0000796]; nucleolus [GO:0005730]; nucleus [GO:0005634]
O82226	cell periphery [GO:0071944]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
P0CH31	cullin-RING ubiquitin ligase complex [GO:0031461]
Q9FG23	
F4KIF3	
Q8L925	nucleus [GO:0005634]
Q38896	cytosol [GO:0005829]; nucleolus [GO:0005730]; nucleus [GO:0005634]
O23164	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q84R11	chloroplast [GO:0009507]
O65468	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9LRM0	extracellular region [GO:0005576]
O22059	nucleus [GO:0005634]
Q9LE22	cytosol [GO:0005829]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; vacuole [GO:0005773]
F4I1G5	chloroplast envelope [GO:0009941]; chloroplast thylakoid membrane [GO:0009535]; integral component of chloroplast inner membrane [GO:0031357]
Q9C7E8	nucleus [GO:0005634]
Q96502	nucleus [GO:0005634]
Q9SK53	nucleus [GO:0005634]
Q8GY39	extracellular region [GO:0005576]
Q9SRM3	
Q9STW3	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
Q9SUA9	nucleus [GO:0005634]
Q9M2V5	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
F4K956	integral component of membrane [GO:0016021]
Q9C7I9	nucleus [GO:0005634]
O23053	chloroplast [GO:0009507]; chloroplast inner membrane [GO:0009706]; integral component of membrane [GO:0016021]
Q8H1U4	anaphase-promoting complex [GO:0005680]
Q0WVD6	cytosol [GO:0005829]
Q94CK4	cytoplasm [GO:0005737]
Q7X843	integral component of membrane [GO:0016021]
Q8L4Y5	actin filament [GO:0005884]; cytosol [GO:0005829]; nucleus [GO:0005634]
Q8GX69	apoplast [GO:0048046]; cell wall [GO:0005618]; vacuole [GO:0005773]
C0Z2L5	nucleus [GO:0005634]
Q9FIL1	plasma membrane [GO:0005886]; plasmodesma [GO:0009506]
Q9FWS9	nucleus [GO:0005634]
Q9ZV88	
Q9FYA6	chloroplast [GO:0009507]; cytosol [GO:0005829]
F4IXW2	cytosol [GO:0005829]; early endosome [GO:0005769]; early endosome membrane [GO:0031901]; trans-Golgi network [GO:0005802]
Q9LQ65	nucleus [GO:0005634]
Q38897	cytosol [GO:0005829]; nucleus [GO:0005634]; plasmodesma [GO:0009506]
Q9LMM6	chloroplast [GO:0009507]; plasma membrane [GO:0005886]
A4D998	nucleus [GO:0005634]
Q9XF92	integral component of membrane [GO:0016021]
Q9SVG3	apoplast [GO:0048046]; cell wall [GO:0005618]; cytosol [GO:0005829]; plasma membrane [GO:0005886]
Q9M2Z1	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q8L936	clathrin-coated pit [GO:0005905]; clathrin-coated vesicle [GO:0030136]; Golgi apparatus [GO:0005794]; plasma membrane [GO:0005886]
Q8RX71	cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum exit site [GO:0070971]
Q9LTM4	integral component of membrane [GO:0016021]; membrane [GO:0016020]
Q8W5S1	cytoplasm [GO:0005737]; host cell nucleus [GO:0042025]; nucleus [GO:0005634]; transcription factor TFIIH holo complex [GO:0005675]; transcription factor TFIIK complex [GO:0070985]
Q6NPN3	nucleus [GO:0005634]
Q9C6B7	nucleus [GO:0005634]; plasma membrane [GO:0005886]
Q9SRQ1	cytosol [GO:0005829]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; membrane [GO:0016020]
F4IH31	cytoplasm [GO:0005737]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
Q9FKW2	cytoplasmic stress granule [GO:0010494]; P-body [GO:0000932]
Q9SS94	cytoskeleton [GO:0005856]; nucleus [GO:0005634]; phragmoplast [GO:0009524]
Q1PE17	cytoplasm [GO:0005737]; membrane [GO:0016020]; nucleus [GO:0005634]
Q9FI55	FANCM-MHF complex [GO:0071821]; Fanconi anaemia nuclear complex [GO:0043240]
Q8LFV3	nucleus [GO:0005634]
Q8GZ17	anchored component of membrane [GO:0031225]; anchored component of plasma membrane [GO:0046658]; endosome [GO:0005768]; Golgi apparatus [GO:0005794]; plasmodesma [GO:0009506]; trans-Golgi network [GO:0005802]
Q9FGW5	nuclear speck [GO:0016607]; nucleus [GO:0005634]; spliceosomal complex [GO:0005681]
O80345	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; transcription factor TFIIK complex [GO:0070985]
Q9FYB9	endomembrane system [GO:0012505]; integral component of membrane [GO:0016021]
Q9LSP8	nucleus [GO:0005634]
Q9C562	
Q8LPI7	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q9SXJ6	chloroplast [GO:0009507]; chloroplast envelope [GO:0009941]; chloroplastic endopeptidase Clp complex [GO:0009840]; chloroplast stroma [GO:0009570]; chloroplast thylakoid [GO:0009534]; endopeptidase Clp complex [GO:0009368]; plastid stroma [GO:0009532]
Q4PSX1	apoplast [GO:0048046]; extracellular space [GO:0005615]
Q9SY14	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q8L5U0	COP9 signalosome [GO:0008180]; cytosol [GO:0005829]
Q9M374	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q8VYJ7	chloroplast [GO:0009507]; chloroplast envelope [GO:0009941]; chloroplast stroma [GO:0009570]; mitochondrion [GO:0005739]
A9LNK9	cytoplasm [GO:0005737]; mRNA cleavage and polyadenylation specificity factor complex [GO:0005847]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q84Y18	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q8L5T9	extracellular region [GO:0005576]
Q8L4J2	mRNA cleavage stimulating factor complex [GO:0005848]
O64862	cytosolic tRNA wobble base thiouridylase complex [GO:0002144]
Q9LPJ2	mitochondrion [GO:0005739]
Q9ZWT2	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]; plastid [GO:0009536]
Q9LZQ0	integral component of membrane [GO:0016021]; mitochondrial respirasome [GO:0005746]
P80833	cell wall [GO:0005618]; extracellular region [GO:0005576]
Q9SY88	nuclear speck [GO:0016607]; nucleus [GO:0005634]
P80851	cell wall [GO:0005618]; extracellular region [GO:0005576]
Q2V364	extracellular region [GO:0005576]
Q9SL74	extracellular region [GO:0005576]
O22886	chloroplast [GO:0009507]; chloroplast envelope [GO:0009941]; chloroplast stroma [GO:0009570]; Golgi apparatus [GO:0005794]
Q42521	cytosol [GO:0005829]
Q9FJ82	chloroplast [GO:0009507]; chloroplast stroma [GO:0009570]
Q3E8H7	
Q9FKM3	
Q3E6Y4	peroxisome [GO:0005777]
Q93Y08	chloroplast [GO:0009507]; chloroplast envelope [GO:0009941]; chloroplast membrane [GO:0031969]; integral component of membrane [GO:0016021]; plastid [GO:0009536]
O81108	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]; plasma membrane [GO:0005886]
O64587	cytosol [GO:0005829]; membrane [GO:0016020]
O04376	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; protein phosphatase type 2A complex [GO:0000159]
P92934	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q8GWW6	anchored component of membrane [GO:0031225]; extracellular matrix [GO:0031012]; plasma membrane [GO:0005886]
O80526	citrate lyase complex [GO:0009346]; cytosol [GO:0005829]; extracellular region [GO:0005576]
Q9LSJ2	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9M354	cytosol [GO:0005829]; nucleus [GO:0005634]
Q9FYL3	chloroplast [GO:0009507]; chloroplast thylakoid membrane [GO:0009535]; integral component of membrane [GO:0016021]; thylakoid [GO:0009579]
Q9FJH6	plasma membrane [GO:0005886]; plastid [GO:0009536]
Q9S7I2	extracellular region [GO:0005576]
Q38840	nucleus [GO:0005634]
Q93Y31	late endosome membrane [GO:0031902]; lysosomal membrane [GO:0005765]; plasmodesma [GO:0009506]; spindle [GO:0005819]; vacuolar membrane [GO:0005774]; vacuole [GO:0005773]
Q9FZ49	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
Q9XID4	nucleus [GO:0005634]
Q9C5S0	anchored component of membrane [GO:0031225]; plasma membrane [GO:0005886]
Q9SKN5	nucleus [GO:0005634]
O65390	cytosol [GO:0005829]; extracellular region [GO:0005576]; plasmodesma [GO:0009506]; secretory vesicle [GO:0099503]; vacuole [GO:0005773]
Q6NQ79	nucleus [GO:0005634]
Q8VZH2	cytoplasm [GO:0005737]; cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; organelle membrane [GO:0031090]; plasma membrane [GO:0005886]
Q9LSY1	cytoplasm [GO:0005737]; nucleus [GO:0005634]; SCF ubiquitin ligase complex [GO:0019005]
P0C041	integral component of membrane [GO:0016021]
Q8GW38	integral component of membrane [GO:0016021]
Q8L817	chloroplast stroma [GO:0009570]
Q8LC03	nucleus [GO:0005634]
Q9M364	nucleus [GO:0005634]
Q9FGS8	integral component of membrane [GO:0016021]
Q9ZUL5	nucleus [GO:0005634]
Q38833	chloroplast [GO:0009507]; chloroplast membrane [GO:0031969]; chloroplast thylakoid [GO:0009534]; cytosol [GO:0005829]; integral component of membrane [GO:0016021]
Q9LFT8	cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; cytosol [GO:0005829]; nuclear chromatin [GO:0000790]; nucleus [GO:0005634]
Q9M001	chloroplast [GO:0009507]; chloroplast envelope [GO:0009941]; chloroplast membrane [GO:0031969]; chloroplast thylakoid membrane [GO:0009535]; integral component of membrane [GO:0016021]; plastid [GO:0009536]
Q9M101	cytoplasm [GO:0005737]; membrane [GO:0016020]; nucleus [GO:0005634]
Q9SGN7	plasma membrane [GO:0005886]
Q8L8Q7	anchored component of membrane [GO:0031225]; anchored component of plasma membrane [GO:0046658]; Golgi apparatus [GO:0005794]; Golgi medial cisterna [GO:0005797]
Q58P69	endomembrane system [GO:0012505]; integral component of membrane [GO:0016021]
Q9FXH6	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q8RXR2	chloride channel complex [GO:0034707]; chloroplast [GO:0009507]; Golgi apparatus [GO:0005794]
Q9MAM1	cytoplasm [GO:0005737]; nucleus [GO:0005634]
F4JNX3	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P30187	cytoplasm [GO:0005737]; cytosol [GO:0005829]
Q0WLB5	chloroplast [GO:0009507]; clathrin coat of coated pit [GO:0030132]; clathrin coat of trans-Golgi network vesicle [GO:0030130]; clathrin complex [GO:0071439]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; plasma membrane [GO:0005886]; plasmodesma [GO:0009506]
Q8S8N1	apoplast [GO:0048046]; extracellular space [GO:0005615]
O22527	cytosol [GO:0005829]; nucleus [GO:0005634]; vacuole [GO:0005773]
Q3EDI6	apoplast [GO:0048046]; extracellular space [GO:0005615]
Q9LV97	apoplast [GO:0048046]; extracellular space [GO:0005615]
Q9M591	chloroplast [GO:0009507]; chloroplast envelope [GO:0009941]; chloroplast inner membrane [GO:0009706]; chloroplast thylakoid [GO:0009534]; chloroplast thylakoid membrane [GO:0009535]
P15455	protein storage vacuole [GO:0000326]
Q84LG4	COPI vesicle coat [GO:0030126]; Golgi membrane [GO:0000139]
Q570S7	Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; trans-Golgi network [GO:0005802]
Q9SZT4	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9FNI7	Golgi apparatus [GO:0005794]; Golgi medial cisterna [GO:0005797]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
Q9SH42	anchored component of membrane [GO:0031225]; extracellular region [GO:0005576]; plasma membrane [GO:0005886]
Q9C9L0	cullin-RING ubiquitin ligase complex [GO:0031461]
F4HWQ8	cell wall [GO:0005618]; vacuole [GO:0005773]
O22683	cytosol [GO:0005829]
Q9LFR7	
Q8S2T1	endoplasmic reticulum [GO:0005783]
Q38967	integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]
Q9LSJ8	integral component of membrane [GO:0016021]
Q9STT7	integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]
Q38845	cell wall [GO:0005618]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; protein phosphatase type 2A complex [GO:0000159]; protein serine/threonine phosphatase complex [GO:0008287]
O49434	endoplasmic reticulum [GO:0005783]
Q9MAH4	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q42560	apoplast [GO:0048046]; cytosol [GO:0005829]; mitochondrion [GO:0005739]; plasma membrane [GO:0005886]; plasmodesma [GO:0009506]; vacuole [GO:0005773]
P15457	
Q67ZF6	integral component of membrane [GO:0016021]
Q96299	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q9M7Q2	nucleus [GO:0005634]
Q9ZVJ2	cytosol [GO:0005829]
Q29Q26	cytosol [GO:0005829]; integral component of chloroplast outer membrane [GO:0031359]; mitochondrion [GO:0005739]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
O80807	nucleus [GO:0005634]
Q9FIQ0	Golgi membrane [GO:0000139]; plastid [GO:0009536]
Q9C7I8	chloroplast [GO:0009507]; nucleus [GO:0005634]
Q9SM23	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; extracellular region [GO:0005576]; integral component of membrane [GO:0016021]; plant-type cell wall [GO:0009505]; plasma membrane [GO:0005886]; plastid [GO:0009536]
Q9C826	cytosol [GO:0005829]; nucleus [GO:0005634]
Q6A333	nucleoplasm [GO:0005654]; transcription repressor complex [GO:0017053]
P29386	nucleus [GO:0005634]
Q9LV35	actomyosin, actin portion [GO:0042643]; cortical actin cytoskeleton [GO:0030864]; Cul4-RING E3 ubiquitin ligase complex [GO:0080008]; cytosol [GO:0005829]
Q8W583	chloroplast [GO:0009507]; mitochondrion [GO:0005739]
Q9SZ59	nucleus [GO:0005634]
Q9ZVD5	Cajal body [GO:0015030]; nuclear euchromatin [GO:0005719]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]
Q9C6V3	nucleus [GO:0005634]
Q7G9P4	cytosol [GO:0005829]
Q94AL9	mitochondrion [GO:0005739]
Q8RYC2	cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]
F4IZ82	late endosome membrane [GO:0031902]; lysosomal membrane [GO:0005765]; spindle [GO:0005819]; vacuolar membrane [GO:0005774]
Q9LYM2	integral component of membrane [GO:0016021]
Q93Z24	apoplast [GO:0048046]; vacuole [GO:0005773]
O82281	nucleus [GO:0005634]
F4IN23	nucleus [GO:0005634]
Q9M363	integral component of membrane [GO:0016021]
P58051	integral component of membrane [GO:0016021]; membrane [GO:0016020]
Q96514	integral component of membrane [GO:0016021]; membrane [GO:0016020]
Q8GW10	
O64718	integral component of membrane [GO:0016021]; membrane [GO:0016020]
Q9FHP6	nucleus [GO:0005634]; plasma membrane [GO:0005886]
Q8LEJ9	Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
Q9SAE4	extracellular region [GO:0005576]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; plasmodesma [GO:0009506]
Q9LUC5	cytosol [GO:0005829]; integral component of membrane [GO:0016021]
Q9C6M9	CCR4-NOT core complex [GO:0030015]; nucleus [GO:0005634]; P-body [GO:0000932]
Q9LT67	nucleus [GO:0005634]
Q9STK9	integral component of membrane [GO:0016021]; membrane [GO:0016020]
Q9LVD6	integral component of membrane [GO:0016021]; membrane [GO:0016020]
Q9C9W3	cytosol [GO:0005829]
Q9AUE0	1,3-beta-D-glucan synthase complex [GO:0000148]; cell plate [GO:0009504]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; plasmodesma [GO:0009506]
Q9LUT0	cytosol [GO:0005829]; plasma membrane [GO:0005886]
Q9SIW2	nuclear pericentric heterochromatin [GO:0031618]; nucleus [GO:0005634]; RNA polymerase IV transcription regulator complex [GO:0090577]; RNA polymerase V complex [GO:0000419]
Q9SZR0	chloroplast stroma [GO:0009570]
Q9LW83	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q94AN2	cytoskeleton [GO:0005856]; early endosome membrane [GO:0031901]; integral component of membrane [GO:0016021]; late endosome membrane [GO:0031902]; membrane [GO:0016020]; phragmoplast [GO:0009524]; plant-type vacuole membrane [GO:0009705]; plasma membrane [GO:0005886]; plasmodesma [GO:0009506]; secondary plasmodesma [GO:0009551]; sieve plate [GO:0097218]; symplast [GO:0055044]; trans-Golgi network [GO:0005802]; trans-Golgi network membrane [GO:0032588]
Q6NPP4	nucleus [GO:0005634]
Q5XF24	cytoplasm [GO:0005737]; nucleus [GO:0005634]; plasmodesma [GO:0009506]
Q8VZJ9	cytosol [GO:0005829]
Q9LVE4	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9C8G5	chloroplast envelope [GO:0009941]; integral component of membrane [GO:0016021]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; plasmodesma [GO:0009506]; vacuolar membrane [GO:0005774]; vacuole [GO:0005773]
Q9SVL6	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; vacuolar membrane [GO:0005774]
F4I718	cellulose synthase complex [GO:0010330]; cortical microtubule [GO:0055028]; endomembrane system [GO:0012505]; plasma membrane [GO:0005886]
O22800	nucleus [GO:0005634]
F4J3G5	chloroplast thylakoid lumen [GO:0009543]
P0C7Q8	
P80836	cell wall [GO:0005618]; extracellular region [GO:0005576]
Q93ZB6	chloroplast [GO:0009507]; chloroplast stroma [GO:0009570]
P80839	cell wall [GO:0005618]; extracellular region [GO:0005576]
A1L4V7	mitochondrion [GO:0005739]
Q2V462	extracellular region [GO:0005576]
Q2V3V1	extracellular region [GO:0005576]
Q2V4D7	extracellular region [GO:0005576]
Q2V4L5	extracellular region [GO:0005576]
Q2V325	extracellular region [GO:0005576]
Q9FI22	extracellular region [GO:0005576]
Q9M1V4	extracellular region [GO:0005576]
Q94CD1	
Q9C5D3	plasma membrane [GO:0005886]
Q8L9C4	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; mitochondrion [GO:0005739]
Q9SU04	cytoplasm [GO:0005737]; nucleolus [GO:0005730]
Q9ZTZ7	chloroplast [GO:0009507]; chloroplast envelope [GO:0009941]; chloroplast membrane [GO:0031969]; extracellular region [GO:0005576]; integral component of membrane [GO:0016021]; membrane [GO:0016020]
Q9SIB2	endoplasmic reticulum [GO:0005783]; membrane [GO:0016020]
P0C7P8	nucleus [GO:0005634]
Q9LN49	integral component of membrane [GO:0016021]
Q39084	mitochondrion [GO:0005739]
Q38932	chloroplast membrane [GO:0031969]; integral component of membrane [GO:0016021]
Q6NQD9	mediator complex [GO:0016592]
Q9LVR5	chloroplast envelope [GO:0009941]; integral component of mitochondrial inner membrane [GO:0031305]; uniplex complex [GO:1990246]
Q6NPF4	mediator complex [GO:0016592]
Q9FFD8	cytoplasm [GO:0005737]; cytoplasmic stress granule [GO:0010494]; nucleus [GO:0005634]; plastid [GO:0009536]
O64518	chloroplast [GO:0009507]
Q8LA53	host cell nucleus [GO:0042025]; nucleus [GO:0005634]
Q4PSK1	host cell nucleus [GO:0042025]; nucleus [GO:0005634]
P93283	integral component of membrane [GO:0016021]; mitochondrial membrane [GO:0031966]
O80397	chloroplast stroma [GO:0009570]; cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q84VW5	mediator complex [GO:0016592]
Q8RXG3	cytoplasm [GO:0005737]
Q8RX22	
Q9S7U9	cytoplasm [GO:0005737]; plasma membrane [GO:0005886]
Q8S904	cytosol [GO:0005829]; mitochondrion [GO:0005739]
F4IME1	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q8W4J2	cytoplasm [GO:0005737]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; vacuole [GO:0005773]
Q9FHI1	cytoplasm [GO:0005737]; early endosome [GO:0005769]; nucleus [GO:0005634]; plant-type vacuole membrane [GO:0009705]; plasma membrane [GO:0005886]; trans-Golgi network [GO:0005802]
Q39027	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q9FKF7	cytoplasm [GO:0005737]; cytosol [GO:0005829]
Q9ZS91	cytosol [GO:0005829]
Q9LY15	cytoplasm [GO:0005737]; cytosol [GO:0005829]; plasma membrane [GO:0005886]
Q84LK0	chloroplast [GO:0009507]; mismatch repair complex [GO:0032300]; mitochondrion [GO:0005739]; plastid [GO:0009536]; thylakoid membrane [GO:0042651]
Q38803	
O81472	cytoplasm [GO:0005737]
Q9C6D2	cytosol [GO:0005829]
Q8LDS4	cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; nucleus [GO:0005634]
Q945M1	mitochondrial membrane [GO:0031966]; mitochondrial respiratory chain complex I [GO:0005747]; mitochondrion [GO:0005739]; plasma membrane [GO:0005886]; respiratory chain complex I [GO:0045271]; vacuolar membrane [GO:0005774]
Q93W20	chloroplast [GO:0009507]; chloroplast stroma [GO:0009570]
Q9SVY0	host cell nucleus [GO:0042025]; nucleus [GO:0005634]; plasmodesma [GO:0009506]; RNA polymerase I complex [GO:0005736]
Q8VZQ0	
Q9SD02	
O82637	
